model,threshold,accuracy,precision,recall,f1,f2,mcc,auc_roc,auc_pr,TP,FP,TN,FN,run_id,smote_strategy,xgb_learning_rate,rf_n_estimators,rf_max_depth,ada_n_estimators,rus_n_estimators
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run018_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,5,100,200
RandomForest,0.3,0.9416376306620209,0.95013357079252,0.9897959183673469,0.9695592912312585,0.9816007359705612,0.31116116331987886,0.7275974025974027,0.9666627936898977,1067,56,14,11,run018_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,5,100,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run018_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,5,100,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run018_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,5,100,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run018_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,5,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run019_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,5,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run019_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,5,200,200
RandomForest,0.3,0.9416376306620209,0.95013357079252,0.9897959183673469,0.9695592912312585,0.9816007359705612,0.31116116331987886,0.7275974025974027,0.9666627936898977,1067,56,14,11,run019_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,5,200,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run019_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,5,200,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run019_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,5,200,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run019_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,5,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run020_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,10,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run020_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,10,100,200
RandomForest,0.3,0.9390243902439024,0.9405594405594405,0.9981447124304267,0.9684968496849685,0.9860703812316716,0.10848985267611204,0.6854492446329181,0.9634609147525859,1076,68,2,2,run020_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,10,100,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run020_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,10,100,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run020_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,10,100,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run020_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,10,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run021_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,10,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run021_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,10,200,200
RandomForest,0.3,0.9390243902439024,0.9405594405594405,0.9981447124304267,0.9684968496849685,0.9860703812316716,0.10848985267611204,0.6854492446329181,0.9634611466345469,1076,68,2,2,run021_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,10,200,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run021_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,10,200,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run021_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,10,200,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run021_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,10,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run022_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,15,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run022_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,15,100,200
RandomForest,0.3,0.9381533101045296,0.9389712292938099,0.9990723562152134,0.9680898876404495,0.9864444037369482,-0.007524158413986663,0.6590379008746354,0.9583303594966528,1077,70,0,1,run022_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,15,100,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run022_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,15,100,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run022_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,15,100,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run022_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,15,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run023_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,15,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run023_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,15,200,200
RandomForest,0.3,0.9381533101045296,0.9389712292938099,0.9990723562152134,0.9680898876404495,0.9864444037369482,-0.007524158413986663,0.6590379008746354,0.9583303594966528,1077,70,0,1,run023_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,15,200,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run023_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,15,200,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run023_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,15,200,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run023_strategy=0.2_threshold=0.3_estima,0.2,0.05,100,15,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run024_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,5,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run024_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,5,100,200
RandomForest,0.3,0.9407665505226481,0.9500891265597148,0.9888682745825603,0.9690909090909091,0.9808612440191388,0.3037626065675736,0.7298701298701298,0.9667989556571401,1066,56,14,12,run024_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,5,100,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run024_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,5,100,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run024_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,5,100,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run024_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,5,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run025_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,5,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run025_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,5,200,200
RandomForest,0.3,0.9407665505226481,0.9500891265597148,0.9888682745825603,0.9690909090909091,0.9808612440191388,0.3037626065675736,0.7298701298701298,0.9667989556571401,1066,56,14,12,run025_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,5,200,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run025_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,5,200,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run025_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,5,200,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run025_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,5,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run026_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,10,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run026_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,10,100,200
RandomForest,0.3,0.936411149825784,0.9396325459317585,0.9962894248608535,0.9671319225574065,0.9844179651695693,0.038426990548543545,0.682454280413464,0.9626064346145142,1074,69,1,4,run026_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,10,100,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run026_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,10,100,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run026_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,10,100,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run026_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,10,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run027_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,10,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run027_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,10,200,200
RandomForest,0.3,0.936411149825784,0.9396325459317585,0.9962894248608535,0.9671319225574065,0.9844179651695693,0.038426990548543545,0.682454280413464,0.9626064346145142,1074,69,1,4,run027_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,10,200,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run027_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,10,200,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run027_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,10,200,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run027_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,10,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run028_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,15,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run028_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,15,100,200
RandomForest,0.3,0.9381533101045296,0.9389712292938099,0.9990723562152134,0.9680898876404495,0.9864444037369482,-0.007524158413986663,0.6685661277498012,0.9609652875719861,1077,70,0,1,run028_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,15,100,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run028_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,15,100,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run028_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,15,100,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run028_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,15,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run029_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,15,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run029_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,15,200,200
RandomForest,0.3,0.9381533101045296,0.9389712292938099,0.9990723562152134,0.9680898876404495,0.9864444037369482,-0.007524158413986663,0.6685661277498012,0.9609652875719861,1077,70,0,1,run029_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,15,200,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run029_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,15,200,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run029_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,15,200,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run029_strategy=0.2_threshold=0.3_estima,0.2,0.05,300,15,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run030_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,5,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run030_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,5,100,200
RandomForest,0.3,0.9407665505226481,0.9500891265597148,0.9888682745825603,0.9690909090909091,0.9808612440191388,0.3037626065675736,0.731924198250729,0.96678753780024,1066,56,14,12,run030_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,5,100,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run030_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,5,100,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run030_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,5,100,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run030_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,5,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run031_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,5,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run031_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,5,200,200
RandomForest,0.3,0.9407665505226481,0.9500891265597148,0.9888682745825603,0.9690909090909091,0.9808612440191388,0.3037626065675736,0.731924198250729,0.96678753780024,1066,56,14,12,run031_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,5,200,200
XGBoost,0.3,0.9390243902439024,0.9516129032258065,0.9851576994434137,0.968094804010939,0.9782608695652174,0.31068123858177044,0.6530877285979327,0.9562699376813137,1062,54,16,16,run031_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,5,200,200
AdaBoost,0.3,0.9189895470383276,0.957288765088208,0.9564007421150278,0.9568445475638051,0.9565782148821674,0.2972808791293479,0.7043996819507023,0.9649008578696274,1031,46,24,47,run031_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,5,200,200
RUSBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6888218923933209,0.9630828692644076,1054,55,15,24,run031_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,5,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run032_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,10,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run032_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,10,100,200
RandomForest,0.3,0.9372822299651568,0.9396853146853147,0.9972170686456401,0.9675967596759676,0.9851539589442815,0.046710908791103796,0.6777498012191889,0.9615580858587698,1075,69,1,3,run032_strategy=0.2_threshold=0.3_estima,0.2,0.05,500,10,100,200
