model,threshold,accuracy,precision,recall,f1,f2,mcc,auc_roc,auc_pr,TP,FP,TN,FN,run_id,cut_year,apply_smote,smote_strategy,rf_n_estimators,rf_max_depth,rf_min_samples_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_subsample,ada_n_estimators,ada_learning_rate,rus_n_estimators,rus_learning_rate
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run174,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run174,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.936411149825784,0.9396325459317585,0.9962894248608535,0.9671319225574065,0.9844179651695693,0.038426990548543545,0.7147826663132786,0.9640531748630048,1074,69,1,4,run174,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.3,0.9320557491289199,0.9528985507246377,0.9758812615955473,0.9642529789184234,0.9711964549483013,0.2904346309690166,0.675311423270607,0.9580409716922611,1052,52,18,26,run174,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
AdaBoost,0.3,0.9250871080139372,0.9558823529411765,0.9647495361781077,0.9602954755309326,0.9629629629629629,0.30000424409187065,0.7022727272727273,0.9649458134717321,1040,48,22,38,run174,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RUSBoost,0.3,0.9277003484320557,0.9494128274616079,0.9749536178107606,0.9620137299771166,0.9697361136741096,0.22558778976232488,0.679737609329446,0.9615122368779425,1051,56,14,27,run174,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run175,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run175,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
RUSBoost,0.3,0.9294425087108014,0.9486948694869487,0.9777365491651205,0.962996802192782,0.9717868338557993,0.22145610241858513,0.6812483434932415,0.9621649609964915,1054,57,13,24,run175,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run176,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run176,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
RUSBoost,0.3,0.9277003484320557,0.9494128274616079,0.9749536178107606,0.9620137299771166,0.9697361136741096,0.22558778976232488,0.679737609329446,0.9615122368779425,1051,56,14,27,run176,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run177,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run177,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
RUSBoost,0.3,0.9294425087108014,0.9486948694869487,0.9777365491651205,0.962996802192782,0.9717868338557993,0.22145610241858513,0.6812483434932415,0.9621649609964915,1054,57,13,24,run177,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run178,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run178,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
RUSBoost,0.3,0.9277003484320557,0.9494128274616079,0.9749536178107606,0.9620137299771166,0.9697361136741096,0.22558778976232488,0.679737609329446,0.9615122368779425,1051,56,14,27,run178,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run179,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run179,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
RUSBoost,0.3,0.9294425087108014,0.9486948694869487,0.9777365491651205,0.962996802192782,0.9717868338557993,0.22145610241858513,0.6812483434932415,0.9621649609964915,1054,57,13,24,run179,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run180,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run180,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
RUSBoost,0.3,0.9277003484320557,0.9494128274616079,0.9749536178107606,0.9620137299771166,0.9697361136741096,0.22558778976232488,0.679737609329446,0.9615122368779425,1051,56,14,27,run180,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run181,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run181,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
RUSBoost,0.3,0.9294425087108014,0.9486948694869487,0.9777365491651205,0.962996802192782,0.9717868338557993,0.22145610241858513,0.6812483434932415,0.9621649609964915,1054,57,13,24,run181,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,400,0.2
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run182,2010,True,0.4,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run182,2010,True,0.4,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
AdaBoost,0.3,0.9250871080139372,0.9558823529411765,0.9647495361781077,0.9602954755309326,0.9629629629629629,0.30000424409187065,0.7022727272727273,0.9649458134717321,1040,48,22,38,run182,2010,True,0.4,100,7,2,100,6,0.1,0.8,200,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run183,2010,True,0.4,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run183,2010,True,0.4,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
AdaBoost,0.3,0.9250871080139372,0.9558823529411765,0.9647495361781077,0.9602954755309326,0.9629629629629629,0.30000424409187065,0.7022727272727273,0.9649458134717321,1040,48,22,38,run183,2010,True,0.4,100,7,2,100,6,0.1,0.8,300,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run184,2010,True,0.4,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run184,2010,True,0.4,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
AdaBoost,0.3,0.9250871080139372,0.9558823529411765,0.9647495361781077,0.9602954755309326,0.9629629629629629,0.30000424409187065,0.7022727272727273,0.9649458134717321,1040,48,22,38,run184,2010,True,0.4,100,7,2,100,6,0.1,0.8,400,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run185,2010,True,0.4,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run185,2010,True,0.4,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.9372822299651568,0.9396853146853147,0.9972170686456401,0.9675967596759676,0.9851539589442815,0.046710908791103796,0.7060429366551816,0.9644385585065296,1075,69,1,3,run185,2010,True,0.4,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run186,2010,True,0.4,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run186,2010,True,0.4,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.9372822299651568,0.9389179755671903,0.9981447124304267,0.9676258992805755,0.9857090509344082,-0.01064540843061287,0.6663795388285185,0.9596360083289125,1076,70,0,2,run186,2010,True,0.4,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run187,2010,True,0.4,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run187,2010,True,0.4,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.9372822299651568,0.9396853146853147,0.9972170686456401,0.9675967596759676,0.9851539589442815,0.046710908791103796,0.7331433872250201,0.9665723909645523,1075,69,1,3,run187,2010,True,0.4,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run188,2010,True,0.4,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run188,2010,True,0.4,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.9372822299651568,0.9396853146853147,0.9972170686456401,0.9675967596759676,0.9851539589442815,0.046710908791103796,0.709541478929234,0.9651314878089687,1075,69,1,3,run188,2010,True,0.4,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run189,2010,True,0.4,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run189,2010,True,0.4,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.9372822299651568,0.9389179755671903,0.9981447124304267,0.9676258992805755,0.9857090509344082,-0.01064540843061287,0.6821097270076861,0.9604374621731351,1076,70,0,2,run189,2010,True,0.4,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run190,2010,True,0.4,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run190,2010,True,0.4,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.936411149825784,0.9396325459317585,0.9962894248608535,0.9671319225574065,0.9844179651695693,0.038426990548543545,0.7270606944076332,0.9658663951825887,1074,69,1,4,run190,2010,True,0.4,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run191,2010,True,0.4,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run191,2010,True,0.4,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.936411149825784,0.9388646288209607,0.9972170686456401,0.967161493477283,0.984973428623786,-0.01304360154691106,0.7061887092499337,0.9648204200973065,1075,70,0,3,run191,2010,True,0.4,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run192,2010,True,0.4,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run192,2010,True,0.4,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.936411149825784,0.9388646288209607,0.9972170686456401,0.967161493477283,0.984973428623786,-0.01304360154691106,0.6786906970580441,0.9593815293615532,1075,70,0,3,run192,2010,True,0.4,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run193,2010,True,0.4,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run193,2010,True,0.4,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.936411149825784,0.9396325459317585,0.9962894248608535,0.9671319225574065,0.9844179651695693,0.038426990548543545,0.7303737079247283,0.9658443183643639,1074,69,1,4,run193,2010,True,0.4,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run194,2010,True,0.4,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run194,2010,True,0.4,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.9372822299651568,0.9396853146853147,0.9972170686456401,0.9675967596759676,0.9851539589442815,0.046710908791103796,0.7023986217863769,0.9643329124966382,1075,69,1,3,run194,2010,True,0.4,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run195,2010,True,0.4,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run195,2010,True,0.4,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.3,0.9372822299651568,0.9389179755671903,0.9981447124304267,0.9676258992805755,0.9857090509344082,-0.01064540843061287,0.6825337927378744,0.9594672214469437,1076,70,0,2,run195,2010,True,0.4,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run196,2010,True,0.4,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run196,2010,True,0.4,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.3,0.9259581881533101,0.948509485094851,0.974025974025974,0.9610983981693364,0.9688134342129544,0.2059714602177749,0.6236946726742646,0.9541088457837543,1050,57,13,28,run196,2010,True,0.4,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run197,2010,True,0.4,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run197,2010,True,0.4,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.3,0.931184668989547,0.9504057709648331,0.9777365491651205,0.9638774577046182,0.9721453606345692,0.25363659159992613,0.6522661012456932,0.955879754143368,1054,55,15,24,run197,2010,True,0.4,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run198,2010,True,0.4,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run198,2010,True,0.4,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.3,0.9163763066202091,0.9471766848816029,0.9647495361781077,0.9558823529411765,0.9611829944547134,0.15965389671181965,0.5959978796713491,0.9502267472384978,1040,58,12,38,run198,2010,True,0.4,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run199,2010,True,0.4,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run199,2010,True,0.4,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.3,0.9294425087108014,0.951131221719457,0.9749536178107606,0.9628950984883188,0.9700941480524276,0.25648436492394644,0.6442353564802545,0.9555198211968232,1051,54,16,27,run199,2010,True,0.4,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run200,2010,True,0.4,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run200,2010,True,0.4,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.3,0.9111498257839721,0.9460694698354661,0.9601113172541744,0.9530386740331491,0.9572697003329633,0.13251992231418905,0.5844155844155844,0.9505115148703055,1035,59,11,43,run200,2010,True,0.4,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run201,2010,True,0.4,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run201,2010,True,0.4,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.3,0.926829268292683,0.9493670886075949,0.974025974025974,0.9615384615384616,0.9689922480620154,0.22180445506306648,0.6278955738139412,0.9533864243585208,1050,56,14,28,run201,2010,True,0.4,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run202,2010,True,0.4,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run202,2010,True,0.4,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.3,0.9128919860627178,0.9453551912568307,0.9628942486085343,0.9540441176470589,0.9593345656192237,0.12398190889065012,0.5783858998144713,0.9503522463635177,1038,60,10,40,run202,2010,True,0.4,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run203,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run203,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.5,0.9407665505226481,0.9557761732851986,0.9823747680890538,0.9688929551692589,0.9769372693726938,0.36845496391574195,0.7147826663132786,0.9640531748630048,1059,49,21,19,run203,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.5,0.8963414634146342,0.959731543624161,0.9285714285714286,0.9438943894389439,0.934640522875817,0.2727416055193486,0.675311423270607,0.9580409716922611,1001,42,28,77,run203,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
AdaBoost,0.5,0.882404181184669,0.9591041869522883,0.9137291280148423,0.9358669833729216,0.9224573890241619,0.24447549598547583,0.7022727272727273,0.9649458134717321,985,42,28,93,run203,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RUSBoost,0.5,0.9163763066202091,0.9512867647058824,0.9601113172541744,0.9556786703601108,0.9583333333333334,0.21822117223171972,0.679737609329446,0.9615122368779425,1035,53,17,43,run203,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run204,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run204,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
RUSBoost,0.5,0.8885017421602788,0.9567307692307693,0.9230055658627088,0.939565627950897,0.929559043348281,0.22962440033098666,0.6812483434932415,0.9621649609964915,995,45,25,83,run204,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,100,0.2
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run205,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run205,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
RUSBoost,0.5,0.9163763066202091,0.9512867647058824,0.9601113172541744,0.9556786703601108,0.9583333333333334,0.21822117223171972,0.679737609329446,0.9615122368779425,1035,53,17,43,run205,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run206,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run206,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
RUSBoost,0.5,0.8885017421602788,0.9567307692307693,0.9230055658627088,0.939565627950897,0.929559043348281,0.22962440033098666,0.6812483434932415,0.9621649609964915,995,45,25,83,run206,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,200,0.2
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run207,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run207,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
RUSBoost,0.5,0.9163763066202091,0.9512867647058824,0.9601113172541744,0.9556786703601108,0.9583333333333334,0.21822117223171972,0.679737609329446,0.9615122368779425,1035,53,17,43,run207,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.1
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run208,2010,True,0.4,100,7,2,100,6,0.1,0.8,100,0.1,300,0.2
